CO_ANO,CO_MES,CO_NCM,nick,SG_UF_NCM,CO_PAIS,CO_URF,KG_LIQUIDO,VL_FOB,VL_FRETE,VL_SEGURO
1997,7,31042090,MOP,PR,383,1015400,398510,47024,4782,120
1997,7,31042090,MOP,PR,676,915100,4209170,500600,50723,1743
1997,7,31042090,MOP,RS,23,1015400,14509206,1958435,174111,5373
1997,7,31042090,MOP,RS,149,1010500,25515826,3103278,302400,6424
1997,7,31042090,MOP,RS,383,1010500,1191556,157736,14280,0
1997,7,31042090,MOP,RS,383,1015400,10513167,1444478,126158,5223
1997,7,31042090,MOP,RS,676,1010500,11326515,1343210,138096,2483
1997,7,31042090,MOP,SP,23,817800,10800000,1477800,129600,6586
1997,7,31042090,MOP,SP,149,817800,29300000,3768600,351600,20579
1997,7,31042090,MOP,SP,158,920151,500000,67464,10036,0
1997,7,31042090,MOP,SP,249,817800,2000020,274190,24007,600
1997,7,31042090,MOP,SP,383,915100,987640,132116,12000,706
1997,7,31042090,MOP,SP,999,817800,4000000,516000,48000,1200
1997,7,31042090,MOP,SP,999,817800,3700000,458800,44400,1110
1997,7,31042090,MOP,ZN,23,717600,7451310,1099014,135000,0
1997,7,31042090,MOP,ZN,149,727600,3000000,376000,36000,1364
1997,7,31042090,MOP,ZN,383,320100,1800000,239400,21600,1590
1997,7,31042090,MOP,ZN,676,417600,2100000,247800,25200,1222
1997,7,31042090,MOP,ZN,676,440100,3126942,411193,37200,1756
1997,7,31052000,NPK,RS,999,1010252,200000,51360,1680,0
1997,7,31052000,NPK,RS,999,1011000,280000,71770,4390,0
1997,7,31052000,NPK,RS,999,1015300,1740000,436365,10467,0
1997,7,31052000,NPK,SP,158,920151,300000,119982,5049,0
1997,7,31052000,NPK,SP,160,817800,205,15,91,0
1997,7,31052000,NPK,SP,249,817800,52564,77646,7050,2541
1997,7,31052000,NPK,SP,383,920251,37800,27476,2554,0
1997,7,31052000,NPK,SP,999,817800,4000,3614,351,19
1997,7,31052000,NPK,SP,999,817800,4500,7375,440,51
1997,7,31054000,MAP,BA,676,510100,6288907,1402427,75414,4050
1997,7,31054000,MAP,BA,676,517600,2422498,539006,29004,3445
1997,7,31054000,MAP,GO,249,915100,2833790,656023,36000,4618
1997,7,31054000,MAP,GO,999,727600,10499578,2414903,104996,0
1997,7,31054000,MAP,MG,249,817800,2000000,469120,24000,600
1997,7,31054000,MAP,MT,249,915100,1000000,222200,10000,1116
1997,7,31054000,MAP,MT,831,915100,1504070,320367,18000,1950
1997,7,31054000,MAP,PR,249,915100,46274830,10447477,588376,33611
1997,7,31054000,MAP,PR,831,915100,2647840,533402,31718,3043
1997,7,31054000,MAP,SP,249,817800,8700000,1925380,134800,8456
1997,7,31054000,MAP,SP,831,817800,3939163,835890,47270,5637
1997,7,31054000,MAP,ZN,249,417600,950000,204250,11400,709
1997,7,31054000,MAP,ZN,676,320100,4232000,934697,50784,4242
1997,7,31054000,MAP,ZN,676,417600,1451000,300842,17412,1208
1997,7,31054000,MAP,ZN,676,520100,2405965,543748,30000,1800
1997,7,31055900,NP,RS,999,1015300,1000000,256750,9250,0
1997,7,31059090,NK,SP,23,817800,24864,38640,2005,65
1997,7,31059090,NK,SP,158,920151,300000,69882,5049,0
1997,7,31059090,NK,SP,249,817800,12004,61458,1167,995
1997,7,31059090,NK,SP,999,817800,3750,5260,367,36
1997,7,31059090,NK,SP,999,817800,10800,23244,948,123
1997,7,31059090,NK,ZN,249,117600,0,110,11,0
1997,8,31021010,UREIA,GO,999,727600,1492301,199968,17908,0
1997,8,31021010,UREIA,MG,999,727600,2000000,278000,24000,1006
1997,8,31021010,UREIA,MG,999,727600,3000000,414000,36000,1394
1997,8,31021010,UREIA,PR,676,915100,2173210,303597,27172,1881
1997,8,31021010,UREIA,RS,85,1015400,3150000,459900,37800,900
1997,8,31021010,UREIA,RS,676,1010500,5918650,699603,60000,2301
1997,8,31021010,UREIA,RS,999,1010500,9254926,1187278,113308,0
1997,8,31021010,UREIA,SP,676,915100,500000,69850,6000,415
1997,8,31021010,UREIA,ZN,23,717700,25,454,109,0
1997,8,31021010,UREIA,ZN,999,727600,5000000,690000,60000,2498
1997,8,31021010,UREIA,ZN,999,727600,3500000,486500,42000,1760
1997,8,31022100,SAM,BA,149,517600,3153587,324819,37800,2202
1997,8,31022100,SAM,BA,249,510100,10510163,1065343,126000,4517
1997,8,31022100,SAM,BA,676,510100,4002883,388280,48000,1516
1997,8,31022100,SAM,BA,999,510100,8441,660063,101400,0
1997,8,31022100,SAM,BA,999,510100,4756804,436816,56400,287
1997,8,31022100,SAM,GO,87,520100,10000000,887000,120000,1208
1997,8,31022100,SAM,GO,249,915100,404340,48015,7200,346
1997,8,31022100,SAM,MG,87,520100,7000000,620900,84000,846
1997,8,31022100,SAM,MG,249,617600,2,59,85,0
1997,8,31022100,SAM,MG,603,817800,2840000,289880,22720,1588
1997,8,31022100,SAM,PR,249,915100,17731210,1763294,320670,6214
1997,8,31022100,SAM,PR,603,920151,7713651,844895,61711,2792
1997,8,31022100,SAM,PR,676,915100,1013360,104376,12000,553
1997,8,31022100,SAM,PR,999,910600,5000,1300,450,0
1997,8,31022100,SAM,PR,999,915100,459700,45280,5516,0
1997,8,31022100,SAM,PR,999,915100,304790,32765,3600,196
1997,8,31022100,SAM,PR,999,920151,2003546,194344,16028,0
1997,8,31022100,SAM,PR,999,1010500,498662,48869,4000,0
1997,8,31022100,SAM,RS,87,417600,4010220,388991,72184,2796
1997,8,31022100,SAM,RS,87,1015400,247122,25577,4448,90
1997,8,31022100,SAM,RS,249,1017600,5,129,72,0
1997,8,31022100,SAM,RS,603,1010500,8766633,722894,71240,2607
1997,8,31022100,SAM,RS,676,1015400,1050000,103425,12600,531
1997,8,31022100,SAM,RS,999,1010500,490,553,63,0
1997,8,31022100,SAM,RS,999,1010500,498662,53357,4000,0
1997,8,31022100,SAM,SP,249,817800,20,769,91,4
1997,8,31022100,SAM,SP,603,817800,9977580,1049363,79820,5018
1997,8,31022100,SAM,SP,999,817800,96,255,30,1
1997,8,31022100,SAM,SP,999,817800,1500000,155500,12000,450
1997,8,31022100,SAM,SP,999,915100,700000,75250,8400,458
1997,8,31022100,SAM,ZN,249,417600,3080001,317263,55440,1454
1997,8,31022100,SAM,ZN,249,440100,5255927,541360,62760,0
1997,8,31022100,SAM,ZN,249,510100,1576794,162431,18900,0
1997,8,31022100,SAM,ZN,603,817800,1225000,130375,9800,2141
1997,8,31022100,SAM,ZN,676,320100,904700,93184,10856,628
1997,8,31042090,MOP,BA,23,517600,69300,9815,5474,41
1997,8,31042090,MOP,BA,676,510100,10823780,1389380,129888,2820
1997,8,31042090,MOP,GO,149,520100,13800000,1587000,165600,2103
1997,8,31042090,MOP,GO,149,915100,3497980,426754,42000,1050
1997,8,31042090,MOP,MG,149,520100,2900000,333500,34800,442
1997,8,31042090,MOP,MG,149,817800,26215000,3415810,314580,8226
1997,8,31042090,MOP,MG,249,817800,3500000,479500,42000,1050
1997,8,31042090,MOP,MG,383,915100,954470,123127,12000,300
1997,8,31042090,MOP,MG,676,817800,5330000,720580,63960,2582
1997,8,31042090,MOP,MG,999,817800,1900000,245100,22800,570
1997,8,31042090,MOP,MG,999,817800,500000,57500,6000,288
1997,8,31042090,MOP,MG,999,817800,18126000,2487936,217512,7181
1997,8,31042090,MOP,MG,999,1010500,142780,19846,1713,0
1997,8,31042090,MOP,MT,149,915100,1518360,185240,18000,450
1997,8,31042090,MOP,MT,999,817800,1910280,231144,22923,1921
1997,8,31042090,MOP,PR,149,915100,7619570,893078,91200,2749
1997,8,31042090,MOP,PR,249,817800,8000000,1039920,96000,2400
1997,8,31042090,MOP,PR,383,915100,26853248,3693999,325800,11907
1997,8,31042090,MOP,PR,383,1015400,1390139,164036,16682,435
1997,8,31042090,MOP,PR,999,817800,3045000,373940,36540,914
1997,8,31042090,MOP,RS,23,1010500,5964030,751468,72000,0
1997,8,31042090,MOP,RS,23,1015400,10743024,1451695,128916,5652
1997,8,31042090,MOP,RS,149,1010500,22523421,2867261,270000,0
1997,8,31042090,MOP,RS,383,1015400,472824,57212,5674,150
1997,8,31042090,MOP,RS,603,1010500,5726906,664321,46352,2334
1997,8,31042090,MOP,RS,676,1010500,19300504,2204387,231505,5956
1997,8,31042090,MOP,RS,999,817800,1000000,130000,12000,142
1997,8,31042090,MOP,RS,999,1010500,9506765,1059054,114000,0
1997,8,31042090,MOP,RS,999,1010500,8756674,1041680,105600,2518
1997,8,31042090,MOP,SP,23,817800,5500000,764500,66000,4400
1997,8,31042090,MOP,SP,149,817800,24940000,3237880,299280,8590
1997,8,31042090,MOP,SP,249,817800,10002299,1333299,120936,3000
1997,8,31042090,MOP,SP,676,817800,20098720,2664250,241194,7674
1997,8,31042090,MOP,SP,999,817800,90,650,28,3
1997,8,31042090,MOP,SP,999,817800,4275000,555750,51300,2283
1997,8,31042090,MOP,SP,999,817800,8780000,1147400,105360,2347
1997,8,31042090,MOP,SP,999,817800,5425000,723050,65100,1628
1997,8,31042090,MOP,ZN,23,717700,0,7,2,0
1997,8,31042090,MOP,ZN,383,320100,3922000,517243,47064,3177
1997,8,31042090,MOP,ZN,999,320100,2000000,263000,24000,0
1997,8,31052000,NPK,RS,573,817800,37000,31537,3332,34
1997,8,31052000,NPK,RS,999,1010252,200000,51360,0,0
1997,8,31052000,NPK,RS,999,1015300,680000,171684,2940,0
1997,8,31052000,NPK,SP,999,817600,200,10307,604,52
1997,8,31052000,NPK,SP,999,817800,3000,20268,979,101
1997,8,31052000,NPK,ZN,573,920251,36000,31423,3236,0
1997,8,31052000,NPK,ZN,999,260151,32000,8640,1120,0
1997,8,31054000,MAP,BA,676,510100,4141956,913384,48475,2095
1997,8,31054000,MAP,BA,676,517600,5296784,1203276,62100,5405
1997,8,31054000,MAP,BA,999,510100,1033829,237781,12000,0
1997,8,31054000,MAP,BA,999,510100,1201608,275168,14400,0
1997,8,31054000,MAP,BA,999,517600,651162,135442,7803,0
1997,8,31054000,MAP,GO,249,915100,951510,203623,19000,1345
1997,8,31054000,MAP,GO,676,915100,990160,205953,12000,300
1997,8,31054000,MAP,MG,249,817800,1024023,219621,20000,1229
1997,8,31054000,MAP,MG,676,727600,840000,191520,10080,368
1997,8,31054000,MAP,MG,831,727600,420000,95760,5040,641
1997,8,31054000,MAP,MG,831,817800,4850000,1117500,48500,3474
1997,8,31054000,MAP,MG,999,727600,1260000,291060,15120,971
1997,8,31054000,MAP,MG,999,727600,1816700,407432,21800,2553
1997,8,31054000,MAP,PR,249,817800,5000000,1183650,100000,1500
1997,8,31054000,MAP,PR,249,915100,20118530,4694343,281000,17819
1997,8,31054000,MAP,PR,999,915100,1443800,316327,18000,1935
1997,8,31054000,MAP,RS,249,1010500,21817239,4841884,227367,1545
1997,8,31054000,MAP,RS,249,1015400,2528139,582736,30338,2194
1997,8,31054000,MAP,RS,676,417600,2417000,537783,29004,3443
1997,8,31054000,MAP,RS,831,1010500,2425246,497040,29712,0
1997,8,31054000,MAP,RS,831,1015400,2971950,570614,35663,900
1997,8,31054000,MAP,RS,999,1015400,1008935,214046,12107,300
1997,8,31054000,MAP,SP,249,817800,2000000,428000,40000,2458
1997,8,31054000,MAP,SP,831,817800,7772100,1797427,77721,8732
1997,8,31054000,MAP,SP,999,817800,20000,13312,2800,262
1997,8,31054000,MAP,SP,999,915100,978700,217271,11744,1254
1997,8,31054000,MAP,ZN,249,417600,950000,224200,11400,1132
1997,8,31054000,MAP,ZN,249,440100,8895630,1859186,178288,3509
1997,8,31054000,MAP,ZN,249,915100,601490,130523,12000,180
1997,8,31054000,MAP,ZN,676,320100,500000,104000,6000,362
1997,8,31054000,MAP,ZN,676,510100,1200000,279600,14400,0
1997,8,31054000,MAP,ZN,676,517600,300000,69900,3600,0
1997,8,31054000,MAP,ZN,831,915100,207390,43967,2400,60
1997,8,31054000,MAP,ZN,999,727600,840000,194040,10080,647
1997,8,31055900,NP,RS,999,1015300,250000,61875,4625,0
1997,8,31055900,NP,SP,249,817600,3,149,165,0
1997,8,31055900,NP,ZN,249,227600,2,26,7,0
1997,8,31059090,NK,RS,573,817800,3650,10696,329,12
1997,8,31059090,NK,SP,23,817800,16,56,4,0
1997,8,31059090,NK,SP,249,817800,26,121,6,1
1997,8,31059090,NK,SP,999,817800,18422,48737,1117,226
1997,8,31059090,NK,SP,999,817800,6000,18300,886,92
1997,8,31059090,NK,ZN,573,920251,1254,12661,113,0
1997,9,31021010,UREIA,MG,999,817800,1890000,245700,22680,1468
1997,9,31021010,UREIA,MT,676,915100,2048020,318344,24000,2607
1997,9,31021010,UREIA,MT,999,817800,2100000,261240,25200,630
1997,9,31021010,UREIA,PR,85,915100,985670,154750,12000,300
1997,9,31021010,UREIA,PR,85,1010500,652466,78948,8398,0
1997,9,31021010,UREIA,PR,676,915100,16042130,2518344,189604,3480
1997,9,31021010,UREIA,PR,999,915100,2701250,384582,32400,810
1997,9,31021010,UREIA,PR,999,915100,1457840,178221,18000,450
1997,9,31021010,UREIA,RS,85,1010500,1212069,147220,15600,0
1997,9,31021010,UREIA,RS,85,1015400,420000,56406,5040,120
1997,9,31021010,UREIA,RS,676,1010500,20476295,2534781,207400,3633
1997,9,31021010,UREIA,RS,676,1015400,5815877,739198,58159,3169
1997,9,31021010,UREIA,SP,831,817800,7500000,1038000,90000,4076
1997,9,31021010,UREIA,SP,999,817800,1050000,129150,12600,446
1997,9,31021010,UREIA,SP,999,817800,9835000,1261828,118020,7507
1997,9,31021010,UREIA,ZN,23,717700,30,530,159,0
1997,9,31021010,UREIA,ZN,676,915100,1033070,175622,12000,300
1997,9,31021010,UREIA,ZN,831,817800,3000000,403500,36000,6518
1997,9,31021010,UREIA,ZN,999,920151,1564061,219751,18769,0
1997,9,31021010,UREIA,ZN,999,920151,12127500,1644061,144827,18128
1997,9,31022100,SAM,BA,23,517600,1000000,81000,12000,300
1997,9,31022100,SAM,BA,87,520100,1000000,88680,12000,121
1997,9,31022100,SAM,MG,23,817800,3000000,195000,30000,1350
1997,9,31022100,SAM,MG,87,520100,7000000,620760,84000,846
1997,9,31022100,SAM,MG,87,910152,208000,21528,3600,60
1997,9,31022100,SAM,MG,249,915100,725000,73950,13050,218
1997,9,31022100,SAM,MG,603,817800,4813475,347163,38508,1249
1997,9,31022100,SAM,MG,676,727600,5580300,518968,66964,1951
1997,9,31022100,SAM,PR,23,910152,712640,73402,12600,210
1997,9,31022100,SAM,PR,87,910152,6704780,657215,117000,3187
1997,9,31022100,SAM,PR,249,915100,10649960,1055379,193680,3830
1997,9,31022100,SAM,PR,603,1010500,3024996,308550,24000,1094
1997,9,31022100,SAM,PR,676,915100,6627120,705747,79440,882
1997,9,31022100,SAM,PR,999,910600,3000,1140,271,0
1997,9,31022100,SAM,PR,999,915100,5297370,535034,63000,2851
1997,9,31022100,SAM,PR,999,915100,908550,88986,10800,0
1997,9,31022100,SAM,RS,249,417600,2500000,242500,45000,1753
1997,9,31022100,SAM,SP,23,817800,13731000,884265,137310,4437
1997,9,31022100,SAM,SP,249,817600,2,69,33,0
1997,9,31022100,SAM,SP,249,915100,2750850,275785,50400,1287
1997,9,31022100,SAM,SP,603,817800,4822900,514050,38583,2841
1997,9,31022100,SAM,SP,999,817800,3529000,331255,28232,1175
1997,9,31022100,SAM,ZN,249,320100,3025000,300300,36300,1574
1997,9,31022100,SAM,ZN,603,817800,1500000,147000,12000,2283
1997,9,31022100,SAM,ZN,676,727600,3400000,316200,40800,1189
1997,9,31022100,SAM,ZN,999,320100,1500000,157500,18000,956
1997,9,31022100,SAM,ZN,999,417600,8451860,661020,101422,0
1997,9,31042090,MOP,BA,249,520100,2600000,312000,31200,453
1997,9,31042090,MOP,GO,149,727600,8760000,1135920,105120,567
1997,9,31042090,MOP,GO,249,520100,17000000,2040000,204000,2962
1997,9,31042090,MOP,MG,23,817800,4000000,556000,48000,2412
1997,9,31042090,MOP,MG,85,817800,2457500,331593,29490,1559
1997,9,31042090,MOP,MG,149,727600,7200000,1000800,86400,3384
1997,9,31042090,MOP,MG,149,817800,12150000,1636350,145800,3242
1997,9,31042090,MOP,MG,249,520100,3654000,438480,43848,637
1997,9,31042090,MOP,MG,249,817800,1000000,126710,12000,300
1997,9,31042090,MOP,MG,383,910152,2970550,389321,36000,1742
1997,9,31042090,MOP,MG,676,817800,4200000,512400,50400,2704
1997,9,31042090,MOP,MG,999,817800,19551576,2498672,234619,9961
1997,9,31042090,MOP,MT,383,910152,1500000,207000,18000,1081
1997,9,31042090,MOP,MT,999,817800,490000,59290,5880,147
1997,9,31042090,MOP,PR,23,910152,39314430,5346763,468000,14340
1997,9,31042090,MOP,PR,249,910152,8058280,1100946,96000,2400
1997,9,31042090,MOP,PR,383,910152,1984150,263776,24000,600
1997,9,31042090,MOP,PR,383,915100,23875892,3298860,286800,15351
1997,9,31042090,MOP,PR,676,910152,14348160,1820278,175200,6427
1997,9,31042090,MOP,PR,676,915100,492080,58065,6000,150
1997,9,31042090,MOP,PR,676,1010500,1000270,124033,12000,0
1997,9,31042090,MOP,PR,999,817800,1500000,195600,18000,450
1997,9,31042090,MOP,PR,999,915100,2714400,304013,32388,1100
1997,9,31042090,MOP,RS,23,1010500,5530940,716167,72000,1458
1997,9,31042090,MOP,RS,23,1015400,9441640,1306425,113300,2250
1997,9,31042090,MOP,RS,149,1010500,17428581,1911818,209664,7081
1997,9,31042090,MOP,RS,383,1010500,3009885,365984,36000,0
1997,9,31042090,MOP,RS,383,1015400,8347720,1124249,100172,4885
1997,9,31042090,MOP,RS,676,1010500,17762181,2259721,210189,0
1997,9,31042090,MOP,RS,676,1015400,7140000,839160,85680,3639
1997,9,31042090,MOP,SP,23,817800,16500000,2258100,198000,9506
1997,9,31042090,MOP,SP,85,817800,16872500,2261533,202470,12214
1997,9,31042090,MOP,SP,149,817800,22000000,3002000,264000,10640
1997,9,31042090,MOP,SP,249,817800,3721615,474164,45196,1116
1997,9,31042090,MOP,SP,383,910152,1000000,138000,12000,721
1997,9,31042090,MOP,SP,383,915100,1000000,131500,12000,786
1997,9,31042090,MOP,SP,676,817800,4200000,512400,50400,2704
1997,9,31042090,MOP,SP,676,910152,2940590,408742,36000,1634
1997,9,31042090,MOP,SP,676,915100,2001320,237664,24000,1080
1997,9,31042090,MOP,SP,999,817800,11687000,1425092,140244,7968
1997,9,31042090,MOP,ZN,23,717600,4170380,643925,75600,0
1997,9,31042090,MOP,ZN,149,520100,999630,129452,12000,0
1997,9,31042090,MOP,ZN,149,727600,9800000,1305200,117600,4513
1997,9,31042090,MOP,ZN,249,520100,646227,77547,7755,113
1997,9,31042090,MOP,ZN,383,320100,1000000,134500,12000,0
1997,9,31042090,MOP,ZN,383,910152,482040,66522,6000,360
1997,9,31042090,MOP,ZN,676,320100,1861000,212154,22332,771
1997,9,31052000,NPK,RS,999,1010252,1981000,496911,14920,0
1997,9,31052000,NPK,RS,999,1015300,400000,100680,2040,0
1997,9,31052000,NPK,SP,149,817800,11148,18142,2200,0
1997,9,31052000,NPK,SP,249,817800,33500,59619,4720,2037
1997,9,31052000,NPK,SP,999,817800,54860,77680,4368,411
1997,9,31052000,NPK,SP,999,817800,10000,6855,1095,125
1997,9,31052000,NPK,ZN,383,317600,110250,85428,11715,0
1997,9,31052000,NPK,ZN,573,417600,18000,15735,1705,0
1997,9,31054000,MAP,BA,676,510100,4309960,976205,50400,630
1997,9,31054000,MAP,BA,676,517600,1821472,411653,21300,2127
1997,9,31054000,MAP,GO,249,915100,5225230,1034595,104500,4718
1997,9,31054000,MAP,GO,831,915100,500786,115181,6000,150
1997,9,31054000,MAP,GO,999,915100,483460,94516,6000,150
1997,9,31054000,MAP,MG,249,915100,1333630,318414,13000,1577
1997,9,31054000,MAP,MG,831,817800,12103953,2769670,123340,3328
1997,9,31054000,MAP,MG,999,727600,1890000,436590,22680,1446
1997,9,31054000,MAP,MG,999,817800,9450000,2116800,113400,7355
1997,9,31054000,MAP,MT,831,915100,3150000,713475,37800,3610
1997,9,31054000,MAP,MT,999,910152,1181180,252773,14129,2159
1997,9,31054000,MAP,PR,249,910152,943180,200190,10000,0
1997,9,31054000,MAP,PR,249,915100,65165880,15300505,814955,31996
1997,9,31054000,MAP,PR,676,915100,6202960,1352035,75000,975
1997,9,31054000,MAP,PR,831,915100,39711045,8816451,470378,12296
1997,9,31054000,MAP,PR,831,1010500,399268,83048,4000,0
1997,9,31054000,MAP,PR,999,817800,1300000,273000,15600,390
1997,9,31054000,MAP,PR,999,910152,6102220,1391306,72000,0
1997,9,31054000,MAP,PR,999,910152,5150000,1106735,61800,0
1997,9,31054000,MAP,PR,999,915100,3279380,675650,39828,996
1997,9,31054000,MAP,PR,999,1015400,302680,59174,3632,90
1997,9,31054000,MAP,RS,249,1010500,6809707,1430038,70000,4924
1997,9,31054000,MAP,RS,676,1010500,260347,54152,3120,0
1997,9,31054000,MAP,RS,831,817800,1616403,367134,16164,1084
1997,9,31054000,MAP,RS,831,1010500,7785716,1700530,78000,0
1997,9,31054000,MAP,RS,999,1010500,4105467,853937,49200,2969
1997,9,31054000,MAP,RS,999,1015400,3584190,821105,43010,1200
1997,9,31054000,MAP,RS,999,1015400,706255,138073,8475,1571
1997,9,31054000,MAP,SP,249,817800,7308597,1486505,125586,6436
1997,9,31054000,MAP,SP,249,915100,4436860,885626,87989,4021
1997,9,31054000,MAP,SP,831,817800,32672052,7463630,363582,28125
1997,9,31054000,MAP,SP,999,817800,5250000,1176000,63000,7211
1997,9,31054000,MAP,SP,999,915100,296520,67607,3600,405
1997,9,31054000,MAP,ZN,249,417600,2731380,637094,32777,0
1997,9,31054000,MAP,ZN,249,915100,207600,41935,4000,0
1997,9,31054000,MAP,ZN,676,320100,8850000,2073450,106200,3781
1997,9,31054000,MAP,ZN,831,817800,500000,105500,6000,0
1997,9,31054000,MAP,ZN,831,817800,400000,91600,4800,2025
1997,9,31054000,MAP,ZN,999,727600,500000,104000,6000,362
1997,9,31054000,MAP,ZN,999,727600,3045000,703395,36540,2329
1997,9,31055900,NP,RS,999,1015300,150000,38250,0,0
1997,9,31059090,NK,RS,999,925100,6480,65293,800,364
1997,9,31059090,NK,SP,23,817800,146790,203042,13095,345
1997,9,31059090,NK,SP,999,817800,18995,51199,1799,272
1997,9,31059090,NK,ZN,383,717600,35,738,18,0
1997,10,31021010,UREIA,BA,676,517600,12526386,1325688,195000,1189
1997,10,31021010,UREIA,BA,999,517600,1013193,118544,12000,784
1997,10,31021010,UREIA,MG,249,817800,1500000,190500,18000,450
1997,10,31021010,UREIA,MG,676,817800,8000000,860000,80000,2115
1997,10,31021010,UREIA,MG,831,727600,2000000,274000,24000,985
1997,10,31021010,UREIA,MG,831,817800,985000,118200,11820,625
1997,10,31021010,UREIA,MG,999,727600,3598376,450115,43181,1630
1997,10,31021010,UREIA,MG,999,817800,3000000,322500,30000,900
1997,10,31021010,UREIA,PR,676,915100,1506150,234116,18000,450
1997,10,31021010,UREIA,PR,831,817800,2000000,246000,24000,0
1997,10,31021010,UREIA,PR,831,920151,5200000,692400,62400,3071
1997,10,31021010,UREIA,PR,831,1010500,1052250,126270,12600,0
1997,10,31021010,UREIA,PR,999,817800,1050000,126000,12600,315
1997,10,31021010,UREIA,RS,676,1015400,969313,121564,9693,411
1997,10,31021010,UREIA,RS,831,1010500,16249745,2000707,194580,0
1997,10,31021010,UREIA,SP,85,817800,1000000,117000,12000,365
1997,10,31021010,UREIA,SP,676,817800,1000000,107500,10000,705
1997,10,31021010,UREIA,SP,831,817800,4853211,591118,58239,3423
1997,10,31021010,UREIA,SP,999,817800,6100000,795100,73200,3396
1997,10,31021010,UREIA,SP,999,817800,5700000,695400,68400,2347
1997,10,31021010,UREIA,SP,999,817800,1000000,107500,10000,300
1997,10,31021010,UREIA,ZN,23,717700,13,565,99,0
1997,10,31021010,UREIA,ZN,831,727600,2700000,369900,32400,1330
1997,10,31021010,UREIA,ZN,831,920151,1500000,205500,18000,806
1997,10,31021010,UREIA,ZN,831,920151,13500000,1845500,162000,4421
1997,10,31021010,UREIA,ZN,999,727600,1490667,174408,18000,547
1997,10,31021010,UREIA,ZN,999,727600,5000000,649800,60000,2346
1997,10,31021010,UREIA,ZN,999,920151,2278500,292589,26969,3352
1997,10,31022100,SAM,BA,249,517600,6788695,539730,81363,2682
1997,10,31022100,SAM,BA,676,517600,1272848,91280,15069,311
1997,10,31022100,SAM,MG,23,817800,2150000,139750,21500,430
1997,10,31022100,SAM,MG,87,817800,2500000,202500,30000,1228
1997,10,31022100,SAM,MG,249,727600,14222300,1024006,170668,4449
1997,10,31022100,SAM,MG,249,817800,4975000,402201,59700,1886
1997,10,31022100,SAM,MG,603,817800,2450000,184950,19600,1205
1997,10,31022100,SAM,MG,999,817800,3835000,289650,30680,1151
1997,10,31022100,SAM,PR,87,910152,1038760,95566,18000,223
